pert_iname,sig_id,cell,pert_idose,pert_itime(h),Jaccard,instersection with queried up,instersection with queried down
artemether,CPC011_HA1E_6H:BRD-K39621635-001-04-8:10,HA1E,10 µM,6,0.032904148783977114,"10161,1102,1116,1349,1669,23601,3045,3934,5209,5265,5328,5552,6279,6280,6283,6351,6535,7037,8140,829,8682,8991,972",
bromhexine,CPD003_PC3_6H:BRD-K47631482-003-04-7:10,PC3,10 µM,6,0.03281027104136947,"100,10161,10379,10875,1102,11151,116496,23601,2597,27074,3043,4599,4791,5265,5359,5734,6192,6279,6283,6653,729230,8743,960",
sofosbuvir,REP.A011_YAPC_24H:G08,YAPC,3.33 um,24,0.03276353276353276,"10581,1843,23608,27074,2920,3312,3459,3759,397,4791,5142,5552,5734,6192,6402,65108,6774,8334,8519,85236,9516,9595,960",
chloropyramine,CPD003_PC3_24H:BRD-K83257731-003-18-5:10,PC3,10 µM,24,0.03268945022288262,"10135,1027,10365,10875,1512,2643,292,3312,4942,50486,5265,60,6192,6303,645,6611,7037,7045,7127,8743,9056,9935",
cyclophosphamide,CPC020_MCF7_6H:BRD-A09722536-002-09-9:10,MCF7,10 µM,6,0.032624113475177303,"1116,133,2180,241,2597,2995,3001,3337,4057,5142,5328,6279,6280,6281,6351,678,682,8140,8743,929,9595,969,972",
prilocaine,CPC020_HA1E_6H:BRD-A53952395-003-21-0:10,HA1E,10 µM,6,0.03259259259259259,"10370,10628,1116,1536,214,2207,2357,241,3043,366,4332,50486,54739,5551,6192,6283,6286,6351,728,7357,8519,929",
azasetron,CPC011_MCF7_6H:BRD-A44133049-003-04-5:10,MCF7,10 µM,6,0.032577903682719546,"1102,1116,116496,1545,23406,2634,311,3159,3727,397,3983,4048,4057,4067,4478,53827,5660,57162,6590,7086,729230,7431,939",
riociguat,REP.A021_HT29_24H:L09,HT29,1.11 um,24,0.032577903682719546,"1043,116496,2643,3105,3106,3107,3135,3624,3934,3983,52,54,54407,5696,57162,6193,6280,6286,6364,6653,85236,9111,928",
carbinoxamine,CPC020_VCAP_24H:BRD-A29426959-050-11-6:10,VCAP,10 µM,24,0.032448377581120944,"10105,1027,10318,10659,11151,214,2876,3312,3320,3329,3431,3434,4869,5266,5887,6772,7057,7295,9086,928,9636,9935",
brinzolamide,CPC003_VCAP_6H:BRD-K74913225-001-03-3:10,VCAP,10 µM,6,0.0323943661971831,"1027,10409,10875,10964,1462,2876,3043,308,3597,3669,4082,4332,4502,5272,5551,65108,7130,7324,7941,8125,8991,948,9935",
xylazine,CPC015_NPC_24H:BRD-K21565985-001-15-9:10,NPC,10 µM,24,0.032388663967611336,"10875,116496,1512,1604,27074,301,302,330,4318,5265,5355,54407,5552,5734,5880,6192,6279,729230,7941,8743,928,9595,960,972",
etamsylate,CPD003_PC3_24H:BRD-K71055333-224-04-1:10,PC3,10 µM,24,0.032303370786516857,"100,1116,1545,1604,2353,23608,23657,2495,2643,2752,3043,3669,4318,4354,50486,6193,6351,64116,6535,6622,8519,8991,9086",
carfilzomib,REP.A010_YAPC_24H:P05,YAPC,0.12 um,24,0.03225806451612903,"10410,10581,10628,1535,1633,1848,3146,3398,3956,397,5696,5721,6275,64167,65108,6653,6726,6774,6892,7846,8125,847,8519",
antazoline,CPD001_MCF7_6H:BRD-K99300445-003-16-6:10,MCF7,10 µM,6,0.032210834553440704,"10370,10602,1536,1669,3043,3045,334,3569,397,4478,5055,5552,5573,5734,6279,6280,6283,6347,6364,7037,7357,960",
pitavastatin,REP.A022_HA1E_24H:A18,HA1E,0.04 um,24,0.032167832167832165,"116496,1545,2643,3312,3329,3620,3638,3669,3936,4057,4616,4790,4792,51573,5696,5806,6347,64167,7128,8837,9111,9334,9516",
florfenicol,CPD003_PC3_24H:BRD-K11298197-001-09-6:10,PC3,10 µM,24,0.03216374269005848,"10135,1027,10875,11151,1508,1512,1545,1604,214,23608,2643,2752,2872,3624,3669,5265,5660,5734,6303,7045,8519,9935",
vinblastine,CPC015_ASC_24H:BRD-A55594068-065-03-1:10,ASC,10 µM,24,0.03202328966521106,"10581,10628,10938,10964,1535,1545,2180,2872,2876,3043,3098,3434,3638,3927,4082,50486,5209,5464,6772,7357,8073,9086",
sulfaquinoxaline,CPD002_PC3_24H:BRD-K71133585-236-10-2:10,PC3,10 µM,24,0.03197674418604651,"10140,1844,217,2643,26994,3312,3727,3934,4082,4170,50486,5055,5355,54205,5573,6192,6364,6653,7057,7107,9086,9935",
synephrine,CPC010_PC3_24H:BRD-A04327189-001-11-0:10,PC3,10 µM,24,0.03194444444444444,"10409,10602,10625,133,1545,2495,25932,3002,3043,3434,3459,3620,4082,5265,5861,6286,6364,6513,7045,8140,821,8334,8682",
artemisinin,CPD002_MCF7_24H:BRD-K45770447-001-01-9:10,MCF7,10 µM,24,0.03193033381712627,"10105,1027,10437,11151,1116,1512,2014,2517,2752,2920,2921,4057,5265,5328,5355,5473,60,6192,6402,8519,8991,928",
terbutaline,CPC020_PC3_24H:BRD-A50157456-065-17-2:10,PC3,10 µM,24,0.03185595567867036,"10261,10370,1043,116496,1175,1230,1462,1983,214,2180,3936,4599,5055,5265,6192,6535,7846,8140,8564,9056,9086,928,9636",
sulfamethizole,CPD002_PC3_6H:BRD-K31682896-001-18-2:10,PC3,10 µM,6,0.03183791606367583,"10135,10140,1499,1536,1983,2014,2495,3726,3983,4170,4791,5660,6192,6303,6590,7107,7846,85236,8743,9086,928,929",
teicoplanin,CPC014_NEU_24H:BRD-U97083655-000-01-1:10,NEU,10 µM,24,0.031746031746031744,"100,10365,10410,10561,10581,10964,1983,2022,2597,301,3106,3434,3437,3759,3956,4599,5552,6280,64135,6653,7764,9636",
tiratricol,CPD001_MCF7_24H:BRD-K61236135-001-07-4:10,MCF7,10 µM,24,0.031609195402298854,"10135,10140,10159,1027,1545,1983,214,27074,2920,3337,3434,3685,4082,490,50486,5464,6192,6500,6611,7057,7357,928",
chlorhexidine,NMH001_FIBRNPC_24H:BRD-K52256627-300-04-1:10,FIBRNPC,10 µM,24,0.03151862464183381,"10964,116496,1512,1545,2180,2995,3123,3434,3937,4057,4317,4939,5055,51191,6192,6286,7057,7305,8743,9086,9188,9636",
nifenazone,CPD001_MCF7_24H:BRD-K47407372-001-11-4:10,MCF7,10 µM,24,0.031473533619456366,"10140,10159,10409,10659,1545,214,2643,27074,4082,5196,5265,5473,57162,6303,64116,65108,6590,6611,7048,7057,8942,9935",
stanozolol,CPD002_MCF7_24H:BRD-K79199004-001-01-5:10,MCF7,10 µM,24,0.03142857142857143,"10098,11151,1512,241,2919,3001,3002,5055,5734,6275,6277,6279,6280,6286,6653,7048,8991,9086,928,948,9584,969",
ziprasidone,REP.A001_HT29_24H:M04,HT29,0.37 um,24,0.03142857142857143,"1390,1462,1545,23406,241,3665,3727,397,4502,4599,51056,5216,54739,55819,64116,65108,6590,6622,7805,9636,975,9935",
verteporfin,CPC004_HA1E_24H:BRD-M45964048-001-02-7:10,HA1E,10 µM,24,0.03138373751783167,"10561,10964,2014,3106,3107,3135,3434,3726,4005,4939,4973,51191,51696,54205,5696,64167,6653,6772,7037,9111,9636,969",
tryptophan,CRCGN001_HA1E_6H:BRD-A07106394-001-05-8:20,HA1E,20 µM,6,0.03133903133903134,"10437,10581,2357,25932,28231,3320,334,3459,3685,490,5265,5266,54205,57162,6279,6280,6282,65108,6653,8519,9636,9935",
trifluridine,REP.A017_HA1E_24H:I02,HA1E,3.33 um,24,0.03133903133903134,"1043,10628,217,2872,3043,3045,3146,3320,3669,4057,4067,4082,4942,50486,5473,57162,6279,6280,6286,678,7048,9446",
spiramycin,CPD002_PC3_6H:BRD-U19872303-000-01-8:10,PC3,10 µM,6,0.031294452347083924,"10561,10581,10964,1116,1390,2123,3329,3434,3437,4599,4791,4938,4939,5359,6192,6303,8334,8519,8743,9086,9111,9636",
adiphenine,CPD001_MCF7_6H:BRD-K60907894-003-17-7:10,MCF7,10 µM,6,0.031205673758865248,"10318,10409,10602,11151,2919,3045,3638,4057,4082,4332,4478,5552,6192,6275,6277,6279,6280,6283,645,7431,7462,962",
perampanel,REP.A007_A375_24H:E22,A375,0.37 um,24,0.031161473087818695,"1508,1848,214,2353,2876,2920,3428,3624,3956,4478,4616,4791,5887,6192,6402,6611,7045,7462,87,8942,9086,948",
carbidopa,MUC.CP003_MCF7_6H:BRD-A69512159-001-03-2:3.3333,MCF7,3 µM,6,0.031117397454031116,"10365,1043,10437,10625,10628,1116,133,2022,3107,3620,366,5209,5265,54,57823,6303,6402,728,8140,85236,8942,9595",
mebhydrolin,CPD002_PC3_6H:BRD-M45580279-077-04-7:10,PC3,10 µM,6,0.030985915492957747,"10105,10561,10659,10964,1545,23657,2495,301,3146,3320,3329,3956,4791,5359,5464,6192,6281,6500,7045,8743,9086,9636",
benzocaine,CPD002_PC3_6H:BRD-K75466013-001-10-2:10,PC3,10 µM,6,0.030985915492957747,"10094,10409,11010,1236,1545,2876,3434,3437,3560,3569,4057,4791,4939,54407,6286,665,7037,7045,7057,7846,8519,9086",
rivastigmine,CPD003_PC3_6H:BRD-K10706131-001-01-5:10,PC3,10 µM,6,0.030942334739803096,"10161,1027,10875,3043,3428,3557,3934,397,5265,5359,54386,5743,6192,6279,6280,7045,7389,9086,929,9516,972,9935",
diphenhydramine,CPC011_MCF7_24H:BRD-K47278471-003-21-4:10,MCF7,10 µM,24,0.030927835051546393,"10875,133,1545,3055,3557,3624,3956,4005,50486,5265,5887,6279,6280,6286,64116,7846,7941,8140,8743,8942,960",
fenipentol,CPD002_MCF7_24H:BRD-A66284731-001-01-2:10,MCF7,10 µM,24,0.030882352941176472,"1043,1116,133,1604,1669,241,301,3045,4048,4050,4057,4616,53827,6279,6280,6590,678,7048,8991,9592,9935",
tenofovir,CPC014_PHH_24H:BRD-K15891719-001-01-0:10,PHH,10 µM,24,0.030855539971949508,"10410,10581,1349,1654,2643,3312,3320,334,3983,4005,4170,4502,4792,6194,6280,6303,6611,6647,7086,7295,8942,929",
tinidazole,CPD002_MCF7_24H:BRD-K89125793-001-19-5:10,MCF7,10 µM,24,0.030855539971949508,"10105,10135,10409,1535,1536,1545,26994,2920,308,3337,3638,4942,54205,6193,6280,6282,6402,64116,7324,7357,8942,928",
cefaclor,CPD002_MCF7_24H:BRD-K20338176-002-04-3:10,MCF7,10 µM,24,0.030837004405286344,"10094,10550,10577,1535,1633,2353,23657,25873,2920,4005,4057,6192,6193,6231,6364,6590,665,8519,8665,9086,969",
benserazide,CPD003_MCF7_24H:BRD-A61194565-003-21-3:10,MCF7,10 µM,24,0.030791788856304986,"1027,10318,10625,10875,217,2495,3620,3759,4057,4082,5142,54205,57162,5734,6192,7852,8991,9056,9086,948,962",
monensin,CPD002_MCF7_6H:BRD-K55375480-236-03-0:10,MCF7,10 µM,6,0.030656934306569343,"10318,10964,23136,23657,2876,2919,3115,3620,3685,5266,5743,6500,6611,6653,7320,8073,8428,9056,9086,9516,9935",
phthalylsulfathiazole,CPD003_PC3_24H:BRD-K64659768-001-09-4:10,PC3,10 µM,24,0.030612244897959183,"10318,1508,25816,26994,3043,3045,308,3557,3669,4299,5266,6192,6286,64422,65108,7045,7086,7324,8743,9086,9935",
aceclofenac,CPD001_MCF7_6H:BRD-K68538666-001-08-1:10,MCF7,10 µM,6,0.030555555555555555,"10135,11151,2923,3043,3045,3337,3683,3934,4860,5272,5359,57142,5743,5806,5887,597,6279,6280,6286,645,6590,8743",
acitretin,CPD002_MCF7_24H:BRD-K90699611-001-01-4:10,MCF7,10 µM,24,0.030478955007256895,"1027,10410,10581,10964,3434,4057,5265,57162,6275,6279,6402,64116,6590,728,7846,826,8519,85236,9086,962,9636",
loteprednol,CPC011_MCF7_6H:BRD-K39983086-001-04-6:10,MCF7,10 µM,6,0.030344827586206897,"10628,116496,1545,217,2752,4057,4067,51056,5142,5209,5265,6279,645,7045,7453,826,87,8743,929,9334,972,9935",
imipenem,CPD002_MCF7_24H:BRD-K42870217-001-01-8:10,MCF7,10 µM,24,0.03025936599423631,"10105,10135,10550,1499,1545,23657,26994,2920,4057,4082,6192,6193,6231,6282,6402,64116,65108,6590,6772,7324,8942",
aztreonam,CPD001_PC3_24H:BRD-K12437696-001-04-6:10,PC3,10 µM,24,0.030215827338129497,"10625,1116,2359,2752,3557,3759,4000,4318,5216,54,6279,6280,6282,64092,64422,682,7295,928,948,960,9935",
amsacrine,REP.A023_PC3_24H:D12,PC3,0.04 um,24,0.03017241379310345,"10140,10161,2353,23601,2495,2919,2921,3043,3624,4318,54,5473,57823,6192,6193,6283,6535,85236,8991,9086,972",
marbofloxacin,CPC020_MCF7_24H:BRD-K71926323-001-08-8:10,MCF7,10 µM,24,0.03007518796992481,"10105,11151,1508,1512,214,2215,23657,25932,3459,3620,3685,4318,5266,6192,6279,6280,6283,6653,7127,9086",
fenoprofen,CPD002_PC3_24H:BRD-M61246020-327-02-9:10,PC3,10 µM,24,0.030042918454935622,"10140,10159,103,103910,10983,1512,1545,1983,214,25932,308,3685,50486,5355,57162,6093,6286,6303,64116,7045,9636",
atropine,CPD002_MCF7_24H:BRD-M35773784-330-01-7:10,MCF7,10 µM,24,0.030042918454935622,"10105,10577,214,25932,2643,2920,2921,4057,4942,6192,6283,6286,6402,645,65108,6513,6653,7128,8140,8991,9086",
aminophylline,CPD003_PC3_24H:BRD-M53001068-230-04-3:10,PC3,10 µM,24,0.029871977240398292,"10135,10628,1512,1604,2495,3624,3669,4005,51170,5265,5734,6192,6303,6364,64116,64422,6535,7045,7320,7529,8519",
iopamidol,CPD003_PC3_24H:BRD-K75868704-001-04-6:10,PC3,10 µM,24,0.029829545454545456,"10875,1326,1545,1604,1843,25873,3043,3045,3557,4791,6192,6279,6280,6286,6535,7045,728,729230,7764,9056,9086",
mafenide,CPC009_HEPG2_6H:BRD-K30649484-015-07-3:10,HEPG2,10 µM,6,0.02967359050445104,"10105,10577,10581,1499,1983,217,23406,2919,3983,4502,4600,4790,5696,6231,65108,6513,7048,7529,8519,9086",
suxibuzone,CPD002_MCF7_24H:BRD-K78815826-001-10-4:10,MCF7,10 µM,24,0.029542097488921712,"10098,103910,10410,10581,23406,2517,2665,2920,3557,4005,5806,6192,6279,6280,6281,6402,7462,8519,9086,948",
azlocillin,CPD003_PC3_24H:BRD-K73437736-236-01-2:10,PC3,10 µM,24,0.02932551319648094,"10163,1545,2495,3106,3557,3624,366,4599,4791,4939,5265,54205,5887,6535,7130,7324,83442,8519,8743,9636",
dirithromycin,CPD002_MCF7_6H:BRD-K52756523-001-18-9:10,MCF7,10 µM,6,0.029239766081871343,"10370,25816,4000,4050,4170,4791,5660,5743,6192,6279,6280,6364,6500,6513,682,7045,9086,948,9516,9935",
morantel,BRAF001_A375_6H:BRD-K74820615-045-01-9:2.5,A375,3 µM,6,0.029197080291970802,"10409,10581,11151,1844,23645,2495,3620,3934,5055,54205,5880,6192,6364,6622,7040,7538,8140,8564,9086,969",
oxolamine,CPD003_PC3_6H:BRD-K42596464-048-08-5:10,PC3,10 µM,6,0.02902757619738752,"100,10318,10628,116496,3043,3106,4791,4814,5341,57162,57823,6192,6286,682,7045,7086,729230,9086,928,948",
hexetidine,CPD002_MCF7_6H:BRD-A18605525-001-09-0:10,MCF7,10 µM,6,0.02894356005788712,"10124,10409,10477,1236,1545,1633,214,2872,330,3936,4082,50486,5272,6286,645,6500,6513,6653,8334,939",
chlorothiazide,CPD001_PC3_24H:BRD-K88682005-001-10-9:10,PC3,10 µM,24,0.02894356005788712,"10105,10370,2180,2876,3183,3241,3557,4318,5055,54205,5887,6193,6286,6515,665,682,8655,87,928,960",
iohexol,CPD002_MCF7_24H:BRD-A60217728-001-08-8:10,MCF7,10 µM,24,0.02886002886002886,"10410,10550,10581,10801,10964,11151,1508,1512,1633,23406,3001,4616,51573,5551,5887,6281,7431,8519,9086,969",
vancomycin,CPD002_MCF7_6H:BRD-A20794617-003-01-0:10,MCF7,10 µM,6,0.028735632183908046,"10318,10409,1043,23608,2634,3001,3115,3560,3620,3702,5743,6279,6280,6286,6347,64116,6500,6590,7045,9516",
baclofen,CPD001_MCF7_6H:BRD-A84174873-001-08-6:10,MCF7,10 µM,6,0.028694404591104734,"10105,10140,1349,214,23406,3241,3434,3927,4057,4478,4942,54205,5806,602,6192,7130,729230,8743,9086,9636",
methoxamine,CPD002_PC3_6H:BRD-A39189014-003-17-7:10,PC3,10 µM,6,0.028328611898016998,"10409,10561,10659,2123,214,2207,241,3329,4939,5359,5887,597,6192,6286,64092,7456,9086,928,929,9636",
riboflavin,CPC016_MCF7_6H:BRD-K92760278-001-02-4:10,MCF7,10 µM,6,0.028288543140028287,"10410,10581,25873,3569,4082,4502,4616,5209,5266,5806,6277,6286,6364,6590,6648,6772,7048,8942,928,9636",
sulfamerazine,CPD002_PC3_24H:BRD-K93524252-001-18-9:10,PC3,10 µM,24,0.02823179791976226,"10159,10477,10550,10801,1848,2180,308,3146,3312,3557,4082,50486,60,6303,6611,6726,6772,85236,9935",
levodopa,CPD001_MCF7_6H:BRD-K34730807-001-11-9:10,MCF7,10 µM,6,0.02823179791976226,"10318,10409,10561,10964,1545,1669,2215,2919,292,3001,3159,4057,5551,5743,6279,6280,6286,6500,7431",
silibinin,CRCGN001_HA1E_6H:BRD-A83815268-001-06-2:20,HA1E,20 µM,6,0.028064992614475627,"10409,1508,1545,217,2180,2357,3312,334,5551,6279,6280,65125,6590,678,7764,8519,8743,9188,9516",
lincomycin,CPD001_MCF7_24H:BRD-K49384696-003-01-9:10,MCF7,10 µM,24,0.027932960893854747,"10409,214,27074,2919,2920,334,3569,3702,4005,4082,4154,4683,50486,51696,5209,6192,64116,7057,7320,7529",
oxytetracycline,CPD001_MCF7_6H:BRD-A22740840-335-04-0:10,MCF7,10 µM,6,0.027855153203342618,"10135,1371,26994,3045,4057,4478,4942,50486,5055,5594,5885,6192,6277,6279,6280,6283,6347,6515,7045,972",
amoxicillin,CPC020_MCF7_6H:BRD-K55044200-001-11-2:10,MCF7,10 µM,6,0.027737226277372264,"10550,1535,2353,23603,301,308,3337,3398,3934,4067,4082,4791,6192,6286,6303,64116,645,7763,8942",
tylosin,CPD002_MCF7_24H:BRD-K19107160-001-03-7:10,MCF7,10 µM,24,0.027616279069767442,"10098,1027,133,1647,3045,3983,4057,5266,5328,5473,6193,6279,6280,6281,6286,678,7048,8991,960",
butenafine,CPD002_PC3_24H:BRD-K90630139-003-01-8:10,PC3,10 µM,24,0.027259684361549498,"10105,10135,1027,2180,23603,2872,3043,3159,3934,4057,4502,50486,5329,5355,6193,6280,6283,6590,8763",
fosfosal,CPD003_PC3_24H:BRD-K28687144-001-06-1:10,PC3,10 µM,24,0.027181688125894134,"116496,1512,2919,3043,3561,3934,4317,4318,50486,54205,5552,6351,6364,6500,6611,8519,8743,969,972",
lomefloxacin,CPD001_MCF7_24H:BRD-A75850590-003-07-2:10,MCF7,10 µM,24,0.02695035460992908,"10105,1027,1545,1983,214,2643,3329,3337,4082,4502,50486,51582,57162,6192,6500,6611,7320,7357,9086",
meclofenoxate,CPD002_PC3_6H:BRD-K10314788-003-09-3:10,PC3,10 µM,6,0.026874115983026876,"10140,11151,1512,2207,2643,2665,292,301,3329,3434,3669,5265,5359,6192,7045,7305,9086,929,9636",
monobenzone,CPD003_MCF7_6H:BRD-K54262262-001-05-8:10,MCF7,10 µM,6,0.02664796633941094,"10409,1116,2123,217,2359,2876,3001,3002,301,3620,3934,4791,5552,57823,6279,6500,6590,7045,8519",
piperacillin,CPD002_MCF7_24H:BRD-K39397585-236-01-3:10,MCF7,10 µM,24,0.02661064425770308,"10365,10581,11151,1371,1669,25932,4942,53827,54205,5734,6279,6280,6286,7048,729230,8519,8942,928,9935",
tiletamine,CPD003_MCF7_6H:BRD-A30582499-003-04-4:10,MCF7,10 µM,6,0.026243093922651933,"10318,11151,1236,2876,3560,3624,3934,4057,4791,4973,5055,5328,6279,6280,6283,6500,6535,6653,8682",
sulfabenzamide,CPD002_PC3_6H:BRD-K59983611-001-18-5:10,PC3,10 µM,6,0.02616279069767442,"1116,214,2643,3329,4082,5196,5359,54205,5473,5743,5806,597,6279,6280,6500,6653,87,9446",
cefadroxil,CPD002_MCF7_6H:BRD-K63242551-001-07-5:10,MCF7,10 µM,6,0.025974025974025976,"10135,10409,10602,330,4791,5209,5272,5359,5660,5743,6192,6535,7127,7150,8942,9056,9516,9636",
benzethonium,CPD002_MCF7_6H:BRD-K72723676-003-12-9:10,MCF7,10 µM,6,0.025936599423631124,"10964,1654,3434,3983,4050,4502,4791,5272,5329,5552,5743,6286,6364,6500,7305,8743,9592,9636",
triflusal,CPD002_MCF7_6H:BRD-K71696703-001-04-6:10,MCF7,10 µM,6,0.02582496413199426,"10602,1390,1545,1647,2643,2872,4791,50486,5328,57162,5743,597,6192,64116,6590,7045,7057,9516",
neomycin,CPD001_MCF7_6H:BRD-K71013094-065-03-8:10,MCF7,10 µM,6,0.025677603423680456,"10135,1043,1654,2643,397,4478,50486,5272,54205,5552,5594,5734,6279,6280,64092,7057,7431,9188",
pyridoxine,CPD002_MCF7_6H:BRD-K14349461-003-09-9:10,MCF7,10 µM,6,0.025449101796407185,"100,10437,1512,2014,2921,4318,490,5880,6192,6279,7127,7305,7453,8638,8942,929,9935",
fluoxymesterone,CRCGN004_HA1E_24H:BRD-A21490874-001-01-6:20.1UM,HA1E,20 µM,24,0.02538787023977433,"10161,10561,10602,10875,10964,3434,4332,4599,51170,5359,5473,5912,6279,6772,85236,9188,960,9636",
sulfapyridine,CPD002_MCF7_24H:BRD-K41406082-001-11-3:10,MCF7,10 µM,24,0.025280898876404494,"10105,10140,1026,10410,10581,10964,1633,23657,2920,3434,3685,6281,6282,6590,6653,7324,8519,9636",
etofylline,CPD001_MCF7_24H:BRD-K83064458-001-19-8:10,MCF7,10 µM,24,0.02510460251046025,"10159,10410,10577,10983,1844,23136,25932,2920,334,5552,5573,60,6281,6772,7045,7057,83442,948",
thonzonium,CPD003_MCF7_6H:BRD-K13387373-004-13-7:10,MCF7,10 µM,6,0.025036818851251842,"1043,1116,1669,2919,3320,3434,3638,3759,3934,5552,5743,6500,7037,7057,7305,7357,8682",
sulfamethoxazole,CPD001_PC3_24H:BRD-K28494619-001-19-1:10,PC3,10 µM,24,0.024926686217008796,"10140,10318,10577,2517,25932,3159,334,3934,4005,4904,5265,5329,7045,826,8301,8942,9086",
cloperastine,CPD002_PC3_6H:BRD-A80908310-003-10-4:10,PC3,10 µM,6,0.024853801169590642,"10409,10875,10964,1536,2123,214,3320,3329,3428,3434,397,5359,5552,597,64092,7357,9636",
furaltadone,CPD002_MCF7_6H:BRD-A35713041-003-05-0:10,MCF7,10 µM,6,0.024759284731774415,"100,10875,1536,23136,2517,2634,301,3045,4082,5209,5265,6347,7127,7529,8682,9188,928,9935",
nystatin,CPD002_PC3_6H:BRD-A56702968-001-03-5:10,PC3,10 µM,6,0.02467343976777939,"10409,1349,214,2207,2752,2876,387,5473,54741,60,6277,6351,6364,6535,87,9086,9935",
ciclopirox,CPD002_MCF7_6H:BRD-K13044802-213-15-7:10,MCF7,10 µM,6,0.024602026049204053,"10161,10409,10964,1536,3337,3434,3560,3620,4057,4791,5142,53827,57823,6286,6351,929,9334",
iopromide,CPD003_PC3_24H:BRD-A72075775-001-07-0:10,PC3,10 µM,24,0.023943661971830985,"10124,10140,10365,1545,1604,214,26994,3043,4057,4599,4940,4942,50486,64422,6521,6772,8991",
bacitracin,CPD003_MCF7_24H:BRD-A23712469-001-06-1:10,MCF7,10 µM,24,0.02373887240356083,"10409,10602,10801,10983,1116,2517,308,3159,5265,60,6277,6281,6282,7045,83442,939",
acemetacin,CPD001_PC3_24H:BRD-K67563174-001-11-9:10,PC3,10 µM,24,0.023633677991137372,"10577,10602,1633,2014,2180,2872,3002,5265,6192,6281,6282,7045,7048,826,9086,960",
pempidine,CPD002_MCF7_24H:BRD-K71075093-045-10-5:10,MCF7,10 µM,24,0.02359882005899705,"10098,217,2353,2876,29997,3045,3983,5266,5473,5806,6193,6279,6280,6590,7048,928",
ticarcillin,CPD003_PC3_24H:BRD-A80869209-236-01-7:10,PC3,10 µM,24,0.02346041055718475,"10365,10801,23406,2872,3043,3045,3557,3934,3939,4942,5887,6192,6231,6303,64422,8073",
xylometazoline,CPD001_MCF7_24H:BRD-K08356259-003-18-9:10,MCF7,10 µM,24,0.023255813953488372,"10135,10159,10550,1545,214,23657,3045,3685,4082,50486,6192,6303,6611,7357,9056,975",
fenspiride,CPD001_PC3_24H:BRD-K26739552-003-11-3:10,PC3,10 µM,24,0.023255813953488372,"10140,11151,1512,23603,301,3055,5265,5355,6279,6280,6281,7045,8743,8991,928,9935",
digitoxin,CPC017_NPC_24H:BRD-A93236127-001-03-7:10,NPC,10 µM,24,0.023224043715846996,"1027,10409,2876,3043,3312,3337,4082,5880,5887,6192,6286,65108,6611,7431,8073,9086,975",
flumequine,CPD001_MCF7_24H:BRD-A69777949-001-19-2:10,MCF7,10 µM,24,0.023154848046309694,"10140,10370,10602,1604,23603,2920,2921,3045,330,3620,5196,5473,5743,6279,8942,948",
acetohexamide,CPD001_MCF7_6H:BRD-K52960356-001-08-0:10,MCF7,10 µM,6,0.023121387283236993,"10409,10964,1326,1512,1536,23136,2353,3934,6282,6286,7045,7462,8743,9056,928,9935",
sarafloxacin,CPD003_PC3_6H:BRD-K08525451-001-01-5:10,PC3,10 µM,6,0.023066485753052916,"10561,10964,11010,1844,3428,397,4005,4791,4973,5142,5209,5265,57162,6281,6351,6364,9308",
dimenhydrinate,CPD001_MCF7_6H:BRD-M98649031-001-07-8:10,MCF7,10 µM,6,0.02282453637660485,"10124,10163,10602,1462,1669,214,2219,2872,3045,3312,3428,4332,6192,6283,7057,7462",
carbadox,CPD002_MCF7_6H:BRD-K77317635-001-06-1:10,MCF7,10 µM,6,0.022727272727272728,"10409,10964,1512,2495,330,3431,4048,4938,5359,6192,6500,6590,7357,9086,9516,975",
deflazacort,CPD003_MCF7_24H:BRD-K96006502-001-01-8:10,MCF7,10 µM,24,0.022598870056497175,"133,1983,2022,2180,23764,2995,308,3159,4057,6279,6280,7431,8564,8665,948,960",
